Start Time,End Time,Hour,Power Generation KV
2023-06-02T19:06:13.367Z,2023-06-02T20:06:13.367Z,65,0
2023-06-02T20:06:13.367Z,2023-06-02T21:06:13.367Z,66,0
2023-06-02T21:06:13.367Z,2023-06-02T22:06:13.367Z,67,0
2023-06-02T22:06:13.367Z,2023-06-02T23:06:13.367Z,68,0
2023-06-02T23:06:13.367Z,2023-06-03T00:06:13.367Z,69,0
2023-06-03T00:06:13.367Z,2023-06-03T01:06:13.367Z,70,0
2023-06-03T01:06:13.367Z,2023-06-03T02:06:13.367Z,71,0
2023-06-03T02:06:13.367Z,2023-06-03T03:06:13.367Z,72,0
2023-06-03T03:06:13.367Z,2023-06-03T04:06:13.367Z,73,0
2023-06-03T04:06:13.367Z,2023-06-03T05:06:13.367Z,74,0
2023-06-03T05:06:13.367Z,2023-06-03T06:06:13.367Z,75,0
2023-06-03T06:06:13.367Z,2023-06-03T07:06:13.367Z,76,0
2023-06-03T07:06:13.367Z,2023-06-03T08:06:13.367Z,77,0
2023-06-03T08:06:13.367Z,2023-06-03T09:06:13.367Z,78,0
2023-06-03T09:06:13.367Z,2023-06-03T10:06:13.367Z,79,0
2023-06-03T10:06:13.367Z,2023-06-03T11:06:13.367Z,80,0
2023-06-03T11:06:13.367Z,2023-06-03T12:06:13.367Z,81,0
2023-06-03T12:06:13.367Z,2023-06-03T13:06:13.367Z,82,0
2023-06-03T13:06:13.367Z,2023-06-03T14:06:13.367Z,83,0
2023-06-03T14:06:13.367Z,2023-06-03T15:06:13.367Z,84,0
2023-06-03T15:06:13.367Z,2023-06-03T16:06:13.367Z,85,0
2023-06-03T16:06:13.367Z,2023-06-03T17:06:13.367Z,86,0
2023-06-03T17:06:13.367Z,2023-06-03T18:06:13.367Z,87,0
2023-06-03T18:06:13.367Z,2023-06-03T19:06:13.367Z,88,0
2023-06-03T19:06:13.367Z,2023-06-03T20:06:13.367Z,89,0
2023-06-03T20:06:13.367Z,2023-06-03T21:06:13.367Z,90,0
2023-06-03T21:06:13.367Z,2023-06-03T22:06:13.367Z,91,0
2023-06-03T22:06:13.367Z,2023-06-03T23:06:13.367Z,92,0
2023-06-03T23:06:13.367Z,2023-06-04T00:06:13.367Z,93,0
2023-06-04T00:06:13.367Z,2023-06-04T01:06:13.367Z,94,0
2023-06-04T01:06:13.367Z,2023-06-04T02:06:13.367Z,95,0
2023-06-04T02:06:13.367Z,2023-06-04T03:06:13.367Z,96,0
2023-06-04T03:06:13.367Z,2023-06-04T04:06:13.367Z,97,0
2023-06-04T04:06:13.367Z,2023-06-04T05:06:13.367Z,98,0
2023-06-04T05:06:13.367Z,2023-06-04T06:06:13.367Z,99,0
2023-06-04T06:06:13.367Z,2023-06-04T07:06:13.367Z,100,0
2023-06-04T07:06:13.367Z,2023-06-04T08:06:13.367Z,101,0
2023-06-04T08:06:13.367Z,2023-06-04T09:06:13.367Z,102,0
2023-06-04T09:06:13.367Z,2023-06-04T10:06:13.367Z,103,0
2023-06-04T10:06:13.367Z,2023-06-04T11:06:13.367Z,104,0
2023-06-04T11:06:13.367Z,2023-06-04T12:06:13.367Z,105,0
2023-06-04T12:06:13.367Z,2023-06-04T13:06:13.367Z,106,0
2023-06-04T13:06:13.367Z,2023-06-04T14:06:13.367Z,107,0
2023-06-04T14:06:13.367Z,2023-06-04T15:06:13.367Z,108,0
2023-06-04T15:06:13.367Z,2023-06-04T16:06:13.367Z,109,0
2023-06-04T16:06:13.367Z,2023-06-04T17:06:13.367Z,110,0
2023-06-04T17:06:13.367Z,2023-06-04T18:06:13.367Z,111,0
2023-06-04T18:06:13.367Z,2023-06-04T19:06:13.367Z,112,0
2023-06-04T19:06:13.367Z,2023-06-04T20:06:13.367Z,113,0
2023-06-04T20:06:13.367Z,2023-06-04T21:06:13.367Z,114,0
2023-06-04T21:06:13.367Z,2023-06-04T22:06:13.367Z,115,0
2023-06-04T22:06:13.367Z,2023-06-04T23:06:13.367Z,116,0
2023-06-04T23:06:13.367Z,2023-06-05T00:06:13.367Z,117,0
2023-06-05T00:06:13.367Z,2023-06-05T01:06:13.367Z,118,0
2023-06-05T01:06:13.367Z,2023-06-05T02:06:13.367Z,119,0
2023-06-05T02:06:13.367Z,2023-06-05T03:06:13.367Z,120,0
2023-06-05T03:06:13.367Z,2023-06-05T04:06:13.367Z,121,0
2023-06-05T04:06:13.367Z,2023-06-05T05:06:13.367Z,122,0
2023-06-05T05:06:13.367Z,2023-06-05T06:06:13.367Z,123,0
2023-06-05T06:06:13.367Z,2023-06-05T07:06:13.367Z,124,0
2023-06-05T07:06:13.367Z,2023-06-05T08:06:13.367Z,125,0
2023-06-05T08:06:13.367Z,2023-06-05T09:06:13.367Z,126,0
2023-06-05T09:06:13.367Z,2023-06-05T10:06:13.367Z,127,0
2023-06-05T10:06:13.367Z,2023-06-05T11:06:13.367Z,128,0
2023-06-05T11:06:13.367Z,2023-06-05T12:06:13.367Z,129,0
2023-06-05T12:06:13.367Z,2023-06-05T13:06:13.367Z,130,0
2023-06-05T13:06:13.367Z,2023-06-05T14:06:13.367Z,131,0
2023-06-05T14:06:13.367Z,2023-06-05T15:06:13.367Z,132,0
2023-06-05T15:06:13.367Z,2023-06-05T16:06:13.367Z,133,0
2023-06-05T16:06:13.367Z,2023-06-05T17:06:13.367Z,134,0
2023-06-05T17:06:13.367Z,2023-06-05T18:06:13.367Z,135,0
2023-06-05T18:06:13.367Z,2023-06-05T19:06:13.367Z,136,0
2023-06-05T19:06:13.367Z,2023-06-05T20:06:13.367Z,137,0
2023-06-05T20:06:13.367Z,2023-06-05T21:06:13.367Z,138,0
2023-06-05T21:06:13.367Z,2023-06-05T22:06:13.367Z,139,0
2023-06-05T22:06:13.367Z,2023-06-05T23:06:13.367Z,140,0
2023-06-05T23:06:13.367Z,2023-06-06T00:06:13.367Z,141,0
2023-06-06T00:06:13.367Z,2023-06-06T01:06:13.367Z,142,0
2023-06-06T01:06:13.367Z,2023-06-06T02:06:13.367Z,143,0
2023-06-06T02:06:13.367Z,2023-06-06T03:06:13.367Z,144,0
2023-06-06T03:06:13.367Z,2023-06-06T04:06:13.367Z,145,0
2023-06-06T04:06:13.367Z,2023-06-06T05:06:13.367Z,146,0
2023-06-06T05:06:13.367Z,2023-06-06T06:06:13.367Z,147,0
2023-06-06T06:06:13.367Z,2023-06-06T07:06:13.367Z,148,0
2023-06-06T07:06:13.367Z,2023-06-06T08:06:13.367Z,149,0
2023-06-06T08:06:13.367Z,2023-06-06T09:06:13.367Z,150,0
2023-06-06T09:06:13.367Z,2023-06-06T10:06:13.367Z,151,0
2023-06-06T10:06:13.367Z,2023-06-06T11:06:13.367Z,152,0
2023-06-06T11:06:13.367Z,2023-06-06T12:06:13.367Z,153,0
2023-06-06T12:06:13.367Z,2023-06-06T13:06:13.367Z,154,0
2023-06-06T13:06:13.367Z,2023-06-06T14:06:13.367Z,155,0
2023-06-06T14:06:13.367Z,2023-06-06T15:06:13.367Z,156,0
2023-06-06T15:06:13.367Z,2023-06-06T16:06:13.367Z,157,0
2023-06-06T16:06:13.367Z,2023-06-06T17:06:13.367Z,158,0
2023-06-06T17:06:13.367Z,2023-06-06T18:06:13.367Z,159,0
2023-06-06T18:06:13.367Z,2023-06-06T19:06:13.367Z,160,0
2023-06-06T19:06:13.367Z,2023-06-06T20:06:13.367Z,161,0
2023-06-06T20:06:13.367Z,2023-06-06T21:06:13.367Z,162,0
2023-06-06T21:06:13.367Z,2023-06-06T22:06:13.367Z,163,0
2023-06-06T22:06:13.367Z,2023-06-06T23:06:13.367Z,164,0
2023-06-06T23:06:13.367Z,2023-06-07T00:06:13.367Z,165,0
2023-06-07T00:06:13.367Z,2023-06-07T01:06:13.367Z,166,0
2023-06-07T01:06:13.367Z,2023-06-07T02:06:13.367Z,167,0
2023-06-07T02:06:13.367Z,2023-06-07T03:06:13.367Z,168,0
2023-06-07T03:06:13.367Z,2023-06-07T04:06:13.367Z,169,0
2023-06-07T04:06:13.367Z,2023-06-07T05:06:13.367Z,170,0
2023-06-07T05:06:13.367Z,2023-06-07T06:06:13.367Z,171,0
2023-06-07T06:06:13.367Z,2023-06-07T07:06:13.367Z,172,0
2023-06-07T07:06:13.367Z,2023-06-07T08:06:13.367Z,173,0
2023-06-07T08:06:13.367Z,2023-06-07T09:06:13.367Z,174,0
2023-06-07T09:06:13.367Z,2023-06-07T10:06:13.367Z,175,0
2023-06-07T10:06:13.367Z,2023-06-07T11:06:13.367Z,176,0
2023-06-07T11:06:13.367Z,2023-06-07T12:06:13.367Z,177,0
2023-06-07T12:06:13.367Z,2023-06-07T13:06:13.367Z,178,0
2023-06-07T13:06:13.367Z,2023-06-07T14:06:13.367Z,179,0
2023-06-07T14:06:13.367Z,2023-06-07T15:06:13.367Z,180,0
2023-06-07T15:06:13.367Z,2023-06-07T16:06:13.367Z,181,0
2023-06-07T16:06:13.367Z,2023-06-07T17:06:13.367Z,182,0
2023-06-07T17:06:13.367Z,2023-06-07T18:06:13.367Z,183,0
2023-06-07T18:06:13.367Z,2023-06-07T19:06:13.367Z,184,0
2023-06-07T19:06:13.367Z,2023-06-07T20:06:13.367Z,185,0
2023-06-07T20:06:13.367Z,2023-06-07T21:06:13.367Z,186,0
2023-06-07T21:06:13.367Z,2023-06-07T22:06:13.367Z,187,0
2023-06-07T22:06:13.367Z,2023-06-07T23:06:13.367Z,188,0
2023-06-07T23:06:13.367Z,2023-06-08T00:06:13.367Z,189,0
2023-06-08T00:06:13.367Z,2023-06-08T01:06:13.367Z,190,0
2023-06-08T01:06:13.367Z,2023-06-08T02:06:13.367Z,191,0
2023-06-08T02:06:13.367Z,2023-06-08T03:06:13.367Z,192,0
2023-06-08T03:06:13.367Z,2023-06-08T04:06:13.367Z,193,0
2023-06-08T04:06:13.367Z,2023-06-08T05:06:13.367Z,194,0
2023-06-08T05:06:13.367Z,2023-06-08T06:06:13.367Z,195,0
2023-06-08T06:06:13.367Z,2023-06-08T07:06:13.367Z,196,0
2023-06-08T07:06:13.367Z,2023-06-08T08:06:13.367Z,197,0
2023-06-08T08:06:13.367Z,2023-06-08T09:06:13.367Z,198,0
2023-06-08T09:06:13.367Z,2023-06-08T10:06:13.367Z,199,0
2023-06-08T10:06:13.367Z,2023-06-08T11:06:13.367Z,200,0
2023-06-08T11:06:13.367Z,2023-06-08T12:06:13.367Z,201,0
2023-06-08T12:06:13.367Z,2023-06-08T13:06:13.367Z,202,0
2023-06-08T13:06:13.367Z,2023-06-08T14:06:13.367Z,203,0
2023-06-08T14:06:13.367Z,2023-06-08T15:06:13.367Z,204,0
2023-06-08T15:06:13.367Z,2023-06-08T16:06:13.367Z,205,0
2023-06-08T16:06:13.367Z,2023-06-08T17:06:13.367Z,206,0
2023-06-08T17:06:13.367Z,2023-06-08T18:06:13.367Z,207,0
2023-06-08T18:06:13.367Z,2023-06-08T19:06:13.367Z,208,0
2023-06-08T19:06:13.367Z,2023-06-08T20:06:13.367Z,209,0
2023-06-08T20:06:13.367Z,2023-06-08T21:06:13.367Z,210,0
2023-06-08T21:06:13.367Z,2023-06-08T22:06:13.367Z,211,0
2023-06-08T22:06:13.367Z,2023-06-08T23:06:13.367Z,212,0
2023-06-08T23:06:13.367Z,2023-06-09T00:06:13.367Z,213,0
2023-06-09T00:06:13.367Z,2023-06-09T01:06:13.367Z,214,0
2023-06-09T01:06:13.367Z,2023-06-09T02:06:13.367Z,215,0
2023-06-09T02:06:13.367Z,2023-06-09T03:06:13.367Z,216,0
2023-06-09T03:06:13.367Z,2023-06-09T04:06:13.367Z,217,0
2023-06-09T04:06:13.367Z,2023-06-09T05:06:13.367Z,218,0
2023-06-09T05:06:13.367Z,2023-06-09T06:06:13.367Z,219,0
2023-06-09T06:06:13.367Z,2023-06-09T07:06:13.367Z,220,0
2023-06-09T07:06:13.367Z,2023-06-09T08:06:13.367Z,221,0
2023-06-09T08:06:13.367Z,2023-06-09T09:06:13.367Z,222,0
2023-06-09T09:06:13.367Z,2023-06-09T10:06:13.367Z,223,0
2023-06-09T10:06:13.367Z,2023-06-09T11:06:13.367Z,224,0
2023-06-09T11:06:13.367Z,2023-06-09T12:06:13.367Z,225,0
2023-06-09T12:06:13.367Z,2023-06-09T13:06:13.367Z,226,0
2023-06-09T13:06:13.367Z,2023-06-09T14:06:13.367Z,227,0
2023-06-09T14:06:13.367Z,2023-06-09T15:06:13.367Z,228,0
2023-06-09T15:06:13.367Z,2023-06-09T16:06:13.367Z,229,0
2023-06-09T16:06:13.367Z,2023-06-09T17:06:13.367Z,230,0
2023-06-09T17:06:13.367Z,2023-06-09T18:06:13.367Z,231,0
2023-06-09T18:06:13.367Z,2023-06-09T19:06:13.367Z,232,0
2023-06-09T19:06:13.367Z,2023-06-09T20:06:13.367Z,233,0
2023-06-09T20:06:13.367Z,2023-06-09T21:06:13.367Z,234,0
2023-06-09T21:06:13.367Z,2023-06-09T22:06:13.367Z,235,0
2023-06-09T22:06:13.367Z,2023-06-09T23:06:13.367Z,236,0
2023-06-09T23:06:13.367Z,2023-06-10T00:06:13.367Z,237,0
2023-06-10T00:06:13.367Z,2023-06-10T01:06:13.367Z,238,0
2023-06-10T01:06:13.367Z,2023-06-10T02:06:13.367Z,239,0
2023-06-10T02:06:13.367Z,2023-06-10T03:06:13.367Z,240,0
2023-06-10T03:06:13.367Z,2023-06-10T04:06:13.367Z,241,0
2023-06-10T04:06:13.367Z,2023-06-10T05:06:13.367Z,242,0
2023-06-10T05:06:13.367Z,2023-06-10T06:06:13.367Z,243,0
2023-06-10T06:06:13.367Z,2023-06-10T07:06:13.367Z,244,0
2023-06-10T07:06:13.367Z,2023-06-10T08:06:13.367Z,245,0
2023-06-10T08:06:13.367Z,2023-06-10T09:06:13.367Z,246,0
2023-06-10T09:06:13.367Z,2023-06-10T10:06:13.367Z,247,0
2023-06-10T10:06:13.367Z,2023-06-10T11:06:13.367Z,248,0
2023-06-10T11:06:13.367Z,2023-06-10T12:06:13.367Z,249,0
2023-06-10T12:06:13.367Z,2023-06-10T13:06:13.367Z,250,0
2023-06-10T13:06:13.367Z,2023-06-10T14:06:13.367Z,251,0
2023-06-10T14:06:13.367Z,2023-06-10T15:06:13.367Z,252,0
2023-06-10T15:06:13.367Z,2023-06-10T16:06:13.367Z,253,0
2023-06-10T16:06:13.367Z,2023-06-10T17:06:13.367Z,254,0
2023-06-10T17:06:13.367Z,2023-06-10T18:06:13.367Z,255,0
2023-06-10T18:06:13.367Z,2023-06-10T19:06:13.367Z,256,0
2023-06-10T19:06:13.367Z,2023-06-10T20:06:13.367Z,257,0
2023-06-10T20:06:13.367Z,2023-06-10T21:06:13.367Z,258,0
2023-06-10T21:06:13.367Z,2023-06-10T22:06:13.367Z,259,0
2023-06-10T22:06:13.367Z,2023-06-10T23:06:13.367Z,260,0
2023-06-10T23:06:13.367Z,2023-06-11T00:06:13.367Z,261,0
2023-06-11T00:06:13.367Z,2023-06-11T01:06:13.367Z,262,0
2023-06-11T01:06:13.367Z,2023-06-11T02:06:13.367Z,263,0
2023-06-11T02:06:13.367Z,2023-06-11T03:06:13.367Z,264,0
2023-06-11T03:06:13.367Z,2023-06-11T04:06:13.367Z,265,0
2023-06-11T04:06:13.367Z,2023-06-11T05:06:13.367Z,266,0
2023-06-11T05:06:13.367Z,2023-06-11T06:06:13.367Z,267,0
2023-06-11T06:06:13.367Z,2023-06-11T07:06:13.367Z,268,0
2023-06-11T07:06:13.367Z,2023-06-11T08:06:13.367Z,269,0
2023-06-11T08:06:13.367Z,2023-06-11T09:06:13.367Z,270,0
2023-06-11T09:06:13.367Z,2023-06-11T10:06:13.367Z,271,0
2023-06-11T10:06:13.367Z,2023-06-11T11:06:13.367Z,272,0
2023-06-11T11:06:13.367Z,2023-06-11T12:06:13.367Z,273,0
2023-06-11T12:06:13.367Z,2023-06-11T13:06:13.367Z,274,0
2023-06-11T13:06:13.367Z,2023-06-11T14:06:13.367Z,275,0
2023-06-11T14:06:13.367Z,2023-06-11T15:06:13.367Z,276,0
2023-06-11T15:06:13.367Z,2023-06-11T16:06:13.367Z,277,0
2023-06-11T16:06:13.367Z,2023-06-11T17:06:13.367Z,278,0
2023-06-11T17:06:13.367Z,2023-06-11T18:06:13.367Z,279,0
2023-06-11T18:06:13.367Z,2023-06-11T19:06:13.367Z,280,0
2023-06-11T19:06:13.367Z,2023-06-11T20:06:13.367Z,281,0
2023-06-11T20:06:13.367Z,2023-06-11T21:06:13.367Z,282,0
2023-06-11T21:06:13.367Z,2023-06-11T22:06:13.367Z,283,0
2023-06-11T22:06:13.367Z,2023-06-11T23:06:13.367Z,284,0
2023-06-11T23:06:13.367Z,2023-06-12T00:06:13.367Z,285,0
2023-06-12T00:06:13.367Z,2023-06-12T01:06:13.367Z,286,0
2023-06-12T01:06:13.367Z,2023-06-12T02:06:13.367Z,287,0
2023-06-12T02:06:13.367Z,2023-06-12T03:06:13.367Z,288,0
2023-06-12T03:06:13.367Z,2023-06-12T04:06:13.367Z,289,0
2023-06-12T04:06:13.367Z,2023-06-12T05:06:13.367Z,290,0
2023-06-12T05:06:13.367Z,2023-06-12T06:06:13.367Z,291,0
2023-06-12T06:06:13.367Z,2023-06-12T07:06:13.367Z,292,0
2023-06-12T07:06:13.367Z,2023-06-12T08:06:13.367Z,293,0
2023-06-12T08:06:13.367Z,2023-06-12T09:06:13.367Z,294,0
2023-06-12T09:06:13.367Z,2023-06-12T10:06:13.367Z,295,0
2023-06-12T10:06:13.367Z,2023-06-12T11:06:13.367Z,296,0
2023-06-12T11:06:13.367Z,2023-06-12T12:06:13.367Z,297,0
2023-06-12T12:06:13.367Z,2023-06-12T13:06:13.367Z,298,0
2023-06-12T13:06:13.367Z,2023-06-12T14:06:13.367Z,299,0
2023-06-12T14:06:13.367Z,2023-06-12T15:06:13.367Z,300,0
2023-06-12T15:06:13.367Z,2023-06-12T16:06:13.367Z,301,0
2023-06-12T16:06:13.367Z,2023-06-12T17:06:13.367Z,302,0
2023-06-12T17:06:13.367Z,2023-06-12T18:06:13.367Z,303,0
2023-06-12T18:06:13.367Z,2023-06-12T19:06:13.367Z,304,0
2023-06-12T19:06:13.367Z,2023-06-12T20:06:13.367Z,305,0
2023-06-12T20:06:13.367Z,2023-06-12T21:06:13.367Z,306,0
2023-06-12T21:06:13.367Z,2023-06-12T22:06:13.367Z,307,0
2023-06-12T22:06:13.367Z,2023-06-12T23:06:13.367Z,308,0
2023-06-12T23:06:13.367Z,2023-06-13T00:06:13.367Z,309,0
2023-06-13T00:06:13.367Z,2023-06-13T01:06:13.367Z,310,0
2023-06-13T01:06:13.367Z,2023-06-13T02:06:13.367Z,311,0
2023-06-13T02:06:13.367Z,2023-06-13T03:06:13.367Z,312,0
2023-06-13T03:06:13.367Z,2023-06-13T04:06:13.367Z,313,0
2023-06-13T04:06:13.367Z,2023-06-13T05:06:13.367Z,314,0
2023-06-13T05:06:13.367Z,2023-06-13T06:06:13.367Z,315,0
2023-06-13T06:06:13.367Z,2023-06-13T07:06:13.367Z,316,0
2023-06-13T07:06:13.367Z,2023-06-13T08:06:13.367Z,317,0
2023-06-13T08:06:13.367Z,2023-06-13T09:06:13.367Z,318,0
2023-06-13T09:06:13.367Z,2023-06-13T10:06:13.367Z,319,0
2023-06-13T10:06:13.367Z,2023-06-13T11:06:13.367Z,320,0
2023-06-13T11:06:13.367Z,2023-06-13T12:06:13.367Z,321,0
2023-06-13T12:06:13.367Z,2023-06-13T13:06:13.367Z,322,0
2023-06-13T13:06:13.367Z,2023-06-13T14:06:13.367Z,323,0
2023-06-13T14:06:13.367Z,2023-06-13T15:06:13.367Z,324,0
2023-06-13T15:06:13.367Z,2023-06-13T16:06:13.367Z,325,0
2023-06-13T16:06:13.367Z,2023-06-13T17:06:13.367Z,326,0
2023-06-13T17:06:13.367Z,2023-06-13T18:06:13.367Z,327,0
2023-06-13T18:06:13.367Z,2023-06-13T19:06:13.367Z,328,0
2023-06-13T19:06:13.367Z,2023-06-13T20:06:13.367Z,329,0
2023-06-13T20:06:13.367Z,2023-06-13T21:06:13.367Z,330,0
2023-06-13T21:06:13.367Z,2023-06-13T22:06:13.367Z,331,0
2023-06-13T22:06:13.367Z,2023-06-13T23:06:13.367Z,332,0
2023-06-13T23:06:13.367Z,2023-06-14T00:06:13.367Z,333,0
2023-06-14T00:06:13.367Z,2023-06-14T01:06:13.367Z,334,0
2023-06-14T01:06:13.367Z,2023-06-14T02:06:13.367Z,335,0
2023-06-14T02:06:13.367Z,2023-06-14T03:06:13.367Z,336,0
2023-06-14T03:06:13.367Z,2023-06-14T04:06:13.367Z,337,0
2023-06-14T04:06:13.367Z,2023-06-14T05:06:13.367Z,338,0
2023-06-14T05:06:13.367Z,2023-06-14T06:06:13.367Z,339,0
2023-06-14T06:06:13.367Z,2023-06-14T07:06:13.367Z,340,0
2023-06-14T07:06:13.367Z,2023-06-14T08:06:13.367Z,341,0
2023-06-14T08:06:13.367Z,2023-06-14T09:06:13.367Z,342,0
2023-06-14T09:06:13.367Z,2023-06-14T10:06:13.367Z,343,0
2023-06-14T10:06:13.367Z,2023-06-14T11:06:13.367Z,344,0
2023-06-14T11:06:13.367Z,2023-06-14T12:06:13.367Z,345,0
2023-06-14T12:06:13.367Z,2023-06-14T13:06:13.367Z,346,0
2023-06-14T13:06:13.367Z,2023-06-14T14:06:13.367Z,347,0
2023-06-14T14:06:13.367Z,2023-06-14T15:06:13.367Z,348,0
2023-06-14T15:06:13.367Z,2023-06-14T16:06:13.367Z,349,0
2023-06-14T16:06:13.367Z,2023-06-14T17:06:13.367Z,350,0
2023-06-14T17:06:13.367Z,2023-06-14T18:06:13.367Z,351,0
2023-06-14T18:06:13.367Z,2023-06-14T19:06:13.367Z,352,0
2023-06-14T19:06:13.367Z,2023-06-14T20:06:13.367Z,353,0
2023-06-14T20:06:13.367Z,2023-06-14T21:06:13.367Z,354,0
2023-06-14T21:06:13.367Z,2023-06-14T22:06:13.367Z,355,0
2023-06-14T22:06:13.367Z,2023-06-14T23:06:13.367Z,356,0
2023-06-14T23:06:13.367Z,2023-06-15T00:06:13.367Z,357,0
2023-06-15T00:06:13.367Z,2023-06-15T01:06:13.367Z,358,0
2023-06-15T01:06:13.367Z,2023-06-15T02:06:13.367Z,359,0
2023-06-15T02:06:13.367Z,2023-06-15T03:06:13.367Z,360,0
2023-06-15T03:06:13.367Z,2023-06-15T04:06:13.367Z,361,0
2023-06-15T04:06:13.367Z,2023-06-15T05:06:13.367Z,362,0
2023-06-15T05:06:13.367Z,2023-06-15T06:06:13.367Z,363,0
2023-06-15T06:06:13.367Z,2023-06-15T07:06:13.367Z,364,0
2023-06-15T07:06:13.367Z,2023-06-15T08:06:13.367Z,365,0
2023-06-15T08:06:13.367Z,2023-06-15T09:06:13.367Z,366,0
